text,label
almak isteyene kesinlikle tavsiye ederim. zaten yorumlara bakınca anlaşılıyor nasıl bi ürün olduğu,Positive
eğitimcilerin muhakkak okuması lazım,Positive
gold rengini siparis etmistim ama yasanan aksaklik nedeniyle iptal ettim ancak hepsi burada ailesine her asamada gostermis olduklari ilgili ve alaka icin tesekkur ederim. ,Positive
"ürün çok kaliteli,kullanımı rahat ve boyutları çok ideal.ayrıca ürünün kargo kısmıda hızlı  ve rahat cok kısa sürede elime ulaştı.teşekkür ederim.",Positive
Özellikle yiyecek ve içecekleri çok iyiydi. Çocuklu aileler için ideal bir tesisti.  ,Positive
"süppper bir şey ben hayatımda böyle bir makina görmedim hemde hb den kahvesi ve süt tozunu alın derim hem onlarla birlikte 360,79 kuruş oluyo çok hesplı tşklr hb",Positive
"fiyat performans açısından gayet mantıklı bir ürün. kalın telli saçlarım var ve normal saç kurutma makinaları ile şekil veremiyordum. o nedenle fön makinalarını araştırdım. kaliteli bir fön makinası için bütün özelliklere sahip... italyan motoru, coldshot tuşu, 2000 saat çalışma ömrü, güçlü hava üfleme vb.. 2400 w motoru ile adeta canavar gibi işini gören bir ürün bu problemimi çözdü. muadilleri var fakat 100 w daha fazla için neredeyse 2 katı ücret ödemeye gerek yok. üstelik yerli malı olması benim için tercih sebebi... etap markasını bilmeyenler kuaforlerine sorabilir:) ",Positive
 Gerçekten çok kaliteli bir film olmuş. Oyuncularının japon olması nedeniyle gereksiz eleştiriler alsa da salondan &quot;süperdi ya&quot; diyerek ayrılıyorsunuz. Filmdeki hatsumona'ya (umarım yanlış yazmamışımdır) hayran kaldım.Hem güzelliğine hem de oyunculuğuna. O da gönlüne söz dinletemeyen ve unutmak zorunda kalan bir geyşa.Üstelik başroldeki geyşa gibi sevdiğine de kavuşamıyor.Karakterler gerçek hayattan çıkmış hissi veriyor insana. Güzel bir gün geçirmek isteyenlerin kaçırmaması gereken bir film bence. Herkese tavsiye ederim.Şimdiden iyi seyirler... ,Positive
kitapta emeği geçenlere çok teşekkürler,Positive
ürünün üzerinde çin malı yazıyor acaba ürün çakma ürünmü?çin mallarına karşı antipatim var oyüzden merak ettim sizdede yazıyor mu alanlar bilgi verirse sevinirim,Positive
"ürün cok ıyı ,aldım gelır gelmez bır cok sey vıdaladım ve sarjı bıtmedı . daha sarja takmadan boyleyse full sarj yapınca ne olacak bılmıyorum :). herseyı gercekten bu fıyata göre mukemmel ",Positive
koltuk döşemelerinde bile etkili.. lekeleri dahi çıkarıyor. bu reklamlardaki leke çıkarıcıları tırt!.. en azından bu fiyata daha fazla kaliteli ürün alirim daha iyi. zaten sonax. yorum yapmaya bile gerek yok bence..,Positive
ürün fiyatına göre çok çok iyi. ,Positive
"tek bir cızırtı yok, arada bir çok duvar olmasına rağmen sinyal çekme gücünde hiçbir düşüş olmuyor, ufak tefek olduğu için çantanızda rahatlıkla götürebilirsiniz. tek eksiği, ebeveyn ünitesinde şarjlı pil olmasına ve adaptörle pilin şarj edilebilmesine rağmen bebek ünitesinde şarj olayı yok. zaten genellikle bebek odasında kullandığımız için çok da ihtiyaç duymadık... fiyat/performans olarak kesinlikle tavsiye ederim...",Positive
mevcut ütüm ( yine aynı ütü) maalesef yüksekten düşüp sapı kırıldığı için yenisini aldım. çok memnunum. aynı zamanda nazik hediyeniz için de teşekkür ederim.,Positive
ürün hızlı horoz lojistik tarafından teslimat yapıldı kurulumu basit ekranı büyük okunaklı göstergeleri,Positive
"fiyatına göre kaliteli sayılabilecek bir ürün. çantanın içerisinde gözü yok, gözler dışarıda. bilgisayarı koruyacak kadar kalın kenarlara sahip. ürün elime bugün ulaştığı için yazabileceklerim bunlar.",Positive
"öncelikle hepsiburada 'ya coook teşekkür ederim yaklaşık 5 yıldır alışveriş yapıyorum bugüne kadar hiç üzmedi beni...ürün beklentileri karşılayacak kadar güzel,  ben sorun görmedim, çocuklar o kadar zorluyor ama daha bişey olmadı,  hızlı gönderi için teşekkürler...",Positive
"bu arada, kitabı aynı gün kargoya verdiler. hızlı aksiyon için teşekkürler!",Positive
"ürün kaliteli şık, kutudan artı 1 yıl garanti belgesi çıkıyor philips sitesine kayıt yaptırılıyor. ürünün 1 saatte şarj olması da güzel bir özellik",Positive
"1300 civarında telefonları araştırırken bir yakınımın tavsiyesi üzerine bu telefonu araştırdım ve aldım samimiyetimle söylüyorum fazlasıyla çok güzel 2 gb ram ve 16 gb hafıza ile  hızı süper, enson android sürümü lolipop harika sorunsuz çalışmakta, pil gücü kamerası ön 13 mp arka 5mp (arkadaşlar hdr çekimi süper, akşamları flaşsız bile mükemmel çekiyor) ve en önemlisi fiyatı güzel bence alınabilir bir telefon.10 üzerinden 10 vererek tam not veriyor şiddetle tavsiye ediyorum paranız cebinizde kalsın ötesine gerek yok.",Positive
tam istedigim gibi. giris ustu dairede oturuyorum gayet guzel cekiyor goren herkes begendi  hizli teslimat icin ayrica tesekkurler,Positive
teşekürler herşey mükemmeldi;),Positive
" öncelikle arkadaşlar her filmin içerisinde kendini anlatan bir kaç cümle vardır ve siz filmi hangi duyguyla kabul etmişseniz izlemişseniz, film kendini size o cümlesiyle özetler. ve filmin içerisinde ki filmi anlatan en güzel cümlelerden biriydi ' bu maskenin altında etten daha fazlası var bu maskenin altında bir ülkü var bay creddy ve ülküler kurşun geçirmez.' konusu itibariyle insanların artık değerlerini kaybetmeyi kanıksadığı ve değer olarak nesnelere tutunmalarını eleştiren bir karakterin hikayesi anlatılıyor filmde. bu kadar güzel ve farklı anlatılması da sinema dünyasına çok güzel bir eser bırakıyor. şöyle bir bakıp hayatınız içerisine uyarladığınızda size birşeyler fısıldıyor film. oyunculuk olaraksa her zaman bir maske arkasında oyunculuk yapmanın diğer rollere göre daha kolay olacağını düşünürdüm ama bir maskenin ardından insanlara kendinizi sevdirmeyi başarabiliyorsanız işte burada kusursuz bir oyunculuk ve o oyunculuğu yaratan kamera arkasının başarısını görebilirsiniz. ayrıca John Hurt'ın başbakan rolünü kusursuz oynadığını düşünüyorum. filmin sonunda gerçekten bizimde şu günlerde ne kadar çok şeyi kanıksadığımızın farkına vararak bence ders çıkarılabilecek bir film olarak kesinlikle izlenilmesi gereken bir yapıt. şiddetle tavsiye ediyorum iyi seyirler... ",Positive
halimiz geldi çok güzel ve renkler capcanlı oğlum çok beyendi. kargoda sknti olmadı teşekürler....,Positive
" çok beğendim,bence birincisinden bile güzel olmuş sanırım üçüncü filmde bundan daa iyi olacak.4 gözle bekliyrumm.. ",Positive
uygun fiyat hızlı kargo,Positive
hizli kargo ve süper fi̇yat teşekkürler :) ,Positive
sonuç olarak iyiki almışım hayatımı kolaylaştırdı,Positive
hb kısa sürede teslim etti.,Positive
hem fiyatı uygun hem kaliteli hemde 3 gün içinde elime geldi üründen gayet memnunum herkese tavsiye ederi hepsi buradadan alışveriş yaptıgım için çok mutluyum,Positive
bu fiyata bu kalite pihilips yapmış ses kalitesi markalı ürünleri aratmıyor pahalı ürünlere gerek yok bunu alın kullanın pişman olmazsınız.,Positive
fiyat/performans göz önünde bulundurulduğunda gayet memnun edici ürün. hızlı kargo ile gozlerimden yaşlar gelmesine neden olan hepsiburada ailesine teşekkür ediyorum tavsiye ederim,Positive
"ürünün içinden kullanım klavuzu çıkmıyor ama diğer yorumları okuyarak samsung 46es8000de kurulumu sorunsuz bir şekilde gerçekleştirdim. kanal geçiş hızı hd kanallarda biraz yavaş kalsa da rahatsızlık verecek düzeyde değil. kabloların, settopboxın ve kumandaların oluşturduğu karmaşadan kurtulmanın yanı sıra televizyonun da tüm özelliklerini (guide, info, elle/sesle kontrol vs.) kullanabilir hale gelmek gerçekten çok güzel oluyor. ürünü kesinlikle öneriyorum.",Positive
ürün elime belirtilen günden daha önce ulaştı...bağlantıları yaptım izliyorum..gayet güzel..hatta ürünün teknik servisinden bir arkadaşım bi ufak sorunuda halletmemde yardımcı oldu..çok memnun oldum..tavsiye ederim..,Positive
başarılı bu paraya kesi̇nli̇kle alinir.,Positive
hepsiburada nın vermiş olduğu hizmet tartışılmaz. uygun fiyat ve zamanında kargo,Positive
yeni kullanmaya başladım. çok hoşuma gitti. almayı düşünen herkese tavsiye ederim. güle güle kullanın,Positive
mi 5 zaten cok güzeldi bu ondan bile güzel hersey  kusursuzz umarim siyah rengi de gelir,Positive
sadece tv arkası biraz kalın yoksa işinizi fazlasıyla görür fazla para vermeye gerek yok,Positive
"Arkanda yeşil, önünde mavi.",Positive
" ben tesadüfen tv de denk geldim şöyle bir bakıp geçemedim çok güzel bir filmdi gerçek yaşam öyküsü olması zaten ayrı tat veriyor,ayrıca çocukluğumdan belli duyduğum unchain my heart şarkısının onun olduğunu öğrendim,şarkılar için bile izlenir :) ",Positive
 Bende bir arkadaşımın tavsiyesi üzerine izlediğim ve hayran kaldım bir insan bu kadarmı güzel rol yapar'bu kadarmı başarılı olur'Bu filmle ilgili söylenebilecek tek şey kesinlikle bir başyapıt olduğu ve izlenilmesi gerektiğidir.10/10 ,Positive
ariel sıvı deterjan ekonomik ve konsantre sıvı olması tercih nedenim dörtlü paket alıyoruz ürün fiyatı dörtlü olunca daha ucuza geliyor,Positive
i̇şini yapıyor fakat plastik kısımları çok kötü kokuyor,Positive
fiyatına göre mükemmel diyorum hatta.,Positive
her yönüyle güzel bircihaz. tereddütsüz alıp kullanabilirsiniz.,Positive
baaaaa yyiiillll diimmmm :) ,Positive
"fakat, bu alış-verişte bunu gördüm.. somut olarak yaşadım.. ve  hissettim.",Positive
suan piyasadaki utuler arasinda. en iyisi bu. ben almadan once cok arastirdim alin pisman olmazsiniz,Positive
ürün geldiginde kuruluydu sadece birkaç vida ayarlaması yaptık tek sorun sallandığında yere sabitleme olmadığı için kayma yapıyor birde tutma yerindeki demirleri çok tehlikeli bebeğin başı yaslandığında vurma tehlikesi var orayada diger sungerimsi aparatlardan yapılabilirdi yetkililere duyurulur.,Positive
süngeri̇ önceki̇ koltuğuma göre bi̇raz daha sert,Positive
ürünü çok beğenerek aldım rengi harika kahvaltılarınıza ayrı bir hava katıyor. mağazadan daha hızlı geldi hem de sapasağlam teşekkürler hepsiburada!,Positive
sonax deyince zaten akan sular duruyor. bence oto ürünleride lider marka. ürün 2 günde elimdeydi.arkdaşlar içinde sipariş ettim.teşekkürler hepsiburada. hem kalte hem de uygun fiyat...daha ne isteyelim?,Positive
artık markete gitmeden ürün kapınızda. domestosun yoğun olmasını ve kokusunu eşim çok beğeniyor. fiyatı da indirimde ayrıca kargo da bedava daha ne olsun. tavsiye ederiz.,Positive
bence bu fiyata performans olarak gayet başarılı bir kamera. hem ucuz hemde istekleri karşılıyor.,Positive
hızlı sarj edıyor guvenılır,Positive
ayni resmdeki gibi kaliteli ama ben beyaz renkini istemiştim  bana fuşya gelmiş onu dışında ürün çok kaliteli kargo hızla ulaştı çok tşkler hepsi burada ,Positive
- şarjı full müzik dinlerseniz 1 günü devirmiyor. ,Positive
paket ıcerıgı 10 adet baya uzun sure yeterlı... fıyatıda uygun tavsıye ederım,Positive
"hızlı gönderim, bir gün sonra siparişim ulaştı (i̇stanbul), plastik çantası tüm parçalarının düzenli muhafazası için iyi bir tasarıma sahip (evde fazla yer işgal etmemesi açısından önemli), vidalama ve delme uçları çantasında mevcut, sağ sol dönüş yönünü değiştirme butonunun kullanımı pratik,",Positive
siparişim elime ulaştı öncelikle 10 adet altının içinde 3 adet epey eski 3 adet ortalama geri kalan 2013-2014 1 tanede 2015 tarihli geldi. buna takılan kullanıcılar için önemli . ,Positive
 Benim için koleksiyon film kategorisine dün itibariyle girmiş 10 luk film tüm oyuncuları başarılı buldum nazar boncukları yok değil ancak değer :) ' bilgi amaçlı imdb de 9.1 almış 150 bin kişi oylamış bu yılki oskarı silip süpürücek film diyede tabir edebiliriz...iyi seyirler. ,Positive
bir dua yeter...,Positive
görünümü güzel. zaten böyle bir şeye de ihtiyacım var. en yakın zamanda alabileceğimi düşünüyorum. zaten bu fiyata da ancak bu kadar güzeli bulunabilir.,Positive
"öncelikle ürün belirtilen kargolama sürecinden çok daha önce elime geçti... eğer odanıza, mutfağınızda kullanmak için bakıyorsanız kesinlikle tereddüt edilmeden alınabilecek bir ürün, beklentimin üzerinde bile çıktı... ",Positive
 etkilenmemek elde değil çokk güzel bi film olmuş zaten morgan freeman hastasıyımdır biraz ben brad bitt de fena diil hakkını yemeyelim 4-5 kere izledim hala olsa yine izlerim izlemeye değer... ,Positive
iki ay sonra evlenecegim icin ceyizime aldim gercekte. parasinin halkini kalite olarak maksimum seviyede veriyor. cok şık bi goruntusu var. performansi hakkinda yorum yapamayacagim ama philips kalitesinin tartisilamayacagini dusunuyorum,Positive
Avantajlar : fiyat<br />Dezavantajlar : yok<br />Fiyat performans ürünü,Positive
ürün kısa sürede elime ulaştı ve çok iyi ???? ,Positive
çok şeyi̇ toparlaldi özelli̇kle taşinirken çok alan açiyor,Positive
telefonu alalı bir buçuk hafta oldu. gayet memnunum. hızlı ve kullanışlı. sarji o kadar oyun oynamama ve çok kullanmama rağmen bana 1 gün yetiyor. fazla kullanmassam eminim 2 gün rahat çıkarır. kamerası ise beklentinin biraz altında ama o kadar da kötü değil. 10 üzerinden 8 i rahat veririm. ama cok beğendiğim yanları da mevcut tabiki kamerasının. şuanda bir sıkıntı yok umarım ileriki zamanlarda da sorun çıkmaz.,Positive
ayrıca mini  usb oldugun dan yer kaplamıyor,Positive
mükemmelyapılan yorumları okudum sadece bir beyfendi odasına izinsiz girilmesi hakkındaki yorumu yerinde bence ama buda otelin değil oradaki çalışanın çok afedersiniz hayvanlığı ben ve eşim royal asarlığa temmuz    da balayı için gittik otel tam anlamıyla profesyonel çalışıyor biz bir hafta konakladık ve gördümüz sadece  olumsuzluk vardı oda sahillerden biri çok yosunluydu ama diğer taraf gayet güzel ve temizdi diğer bir olumsuzlukta balayı çifti olduğumuz için bir gece alacarte restoranda yemek yedik aacarte restoranta Türk mutfağı diye adana kebab ikram ettiler ve açıkçası o gece normal yemeğe katılmadığımız için pişman olmadık değil ama diğer taraftan otelin geneli çok temiz odalar hergün temizleniyor bornozlar değiştiriliyor çalışanlar gayet ilgili biz otelden o kadar memnun kaldıkki hiç otelden dışarı çıkma gereği bile duymadık son gece hediyelik bişiler bakalım diye çıktığımızda aslında safari aqupark gibi farklı günübirlik aktivitelerinde olduğunu öğrenince keşke katılsaydık dedik,Positive
iyi ürün gayet hızlı dolduruyor fakat biraz geç doluyor sanki sabah bırakıyorum aksam hala devam edıyor dolmaya bırde ıcınden sarj kablosu diye usb kablosu çıkıyor normal priz için sarj kablosu yok,Positive
şiddetle tavsiye ederim.makine gercekten kaliteli.,Positive
Kendimize güveniyoruz ilişkimize de güveniyoruz orayı geçelim karşımızdaki insana olan güveni nasıl yapacaz onu söyleyin siz bize Öğrenelim öğrenmeye açığız en nihayetinde ,Positive
"kampanyadan bu fiyatın bile altında aldım,hepsiburada çok kaliteli hizmet sunuyor,her şey sorunsuz,teşekkürler",Positive
orjinal ürün. hızlı teslimat. teşekkürler,Positive
çok hızlı ve iyi mağaza yapıstore tavsiye ederim,Positive
 işte bir başyapıt daha işte dicek fazla soz yok harıkaa ötesii ,Positive
tüyleri gayet iyi temizliyor. bir ufak boy bir de büyük boy olmak üzere iki rulo olarak geliyor. ayrıca ruloların önündeki tırtıklı kısım ile taradığınızda tüyleri bir noktaya topluyor ki sonra rulonun işini yapması da kolaylaşıyor. yıkarken çok uğraştırır diye düşünüyordum ama suya değdiği anda ruloda birikmiş tüm tüyler lavaboya düşüyor. bu iş için doğru alet bu.,Positive
 uzun zamandan beri izledigin en iyi filmdi. Di Caprio&#39;ya cok yakismis bu rol... ,Positive
"saat 14.00 a kadar yapılan siparişler aynı gün kapınızda yazıyor ama öyle bir olay yok , kargoya 1 gün sonra verildi zaten . telefon genel olarak iyi memnunum sorunsuz geldi.",Positive
" olağanüstü, sarsıcı, insanın ufkunu genişleten, müthiş bir film.tartışmasız bir başyapıt.yaşama ve yaşatma azminin, insan olmanın, anne, baba olmanın bu kadar dokunaklı, derinlikli anlatıldığı bir başka film bilmiyorum.son derece çekici bir hikaye, sımsıkı bir senaryo, göz kamaştırıcı bir ustalıkla yönetilince, insanın içine işleyen, unutulmaz bir film çıkmış ortaya. üstelik, filmin hikayesi, gerçeklere dayanıyor.itiraf edeyim, kayda değer oyuncular olduklarını görmekle birlikte, ne nick nolteden, ne de susan sanardondan hazzederdim. fakat bu filmde her ikisinin de performanslarına tam anlamıyla hayran kaldım.filmi seyrederken, gözyaşlarım sel oldu aktı. spagettiyi elle yeme sahnesini, babanın hastalığın etkilerini öğrendiği sahneyi, yine babanın ağlayarak merdivenlerde çöktüğü sahneyi, geri zekalı vakıf yöneticilerine dil döktürleri, ardından karı-koca çileden çıktıkları sahneyi, annenin, kocasının sorusu üzerine, çocuğunun ölebileceğini aklından geçirdiğini itiraf ettiği sahneyi... hayat boyu unutabileceğimi sanmıyorum.lorenzos oil, hüngür hüngür ağlatırken, ciddi ciddi düşündürüyor.bütün annelerin, babaların ve çocukların seyretmesi gereken bir şaheser.filmde, kurumsal, sektörel tıbbın da güçlü ve sert bir biçimde eleştirildiğini belirteyim. ivan illichin medical nemesis adlı enfes kitabı dışında, sektörleşmiş tıbba yönelik böyle esaslı bir eleştiriye rastlamamıştım.harbiden kaçırmayın. lütfen. teşekkür ederim. ",Positive
" Hayatımda en etkilendiğim filmlerden biriydi.. Oyuncular, kıyafetler, görüntüler güzel olmayan bişi yoktu... Ayrıca film o kadar etkiliyo ki müziğini dinlerken bile filmi yaşıyosunuz.. Klasiklerden olucak ve yıllar sonrada aynı heyecanla izlenicek.. 10 üzerinden 11 :))))) ",Positive
ürün beklentileri tamamen karşılıyor emin olun almayı düşünen arkadaşlar kurulumu çok kolay bilmeyen ler için pakette kurulum şeması var,Positive
kendisini iş yerimdende biliyorum. havacılık camiasında oldukça ünlüdür. bunu bildiğimden evime ve arabama da aldım herkeze öneririm fakat unutmayın ki sonuçta kansorejen bir maddedir fazla solumamaya özen gösterin temiz çalışmaya gayretleyin,Positive
kızım için şipariş verdik.kızım başka bir firmanın ürünlerini sattığı halde bu ürünü tercih etmesinin bir önemi olması gerekiyor ki sipariş verdi.ürün kısa sürede hızlı bir şekilde elimize ulaştı.,Positive
tam 1 aydır kullanıyorum cok iyi gercekten iyi    aldım kulllandım hic donma kasma ya da ısınma gibi şeyler yok asus zaten iyi bir marka 2 gb ram 4 çekirdekli işlemci oyunları cok güzel acıyor (no problem) alın paranız boşa gitmez tam fiyat performans telefonu fiyatına göre başarılı kamerası da güzel cekiyor ben zaten fazla fotograf cekmiyorum şarjı 1 günü rahat cıkarıyor,Positive
"ürün kaliteli,fiyatıda gayet uygun,ama 2.5 kilo aldım,ilk defa kullanacaklar için fazla,daha düşük kilo almanızı tavsiye ederim.",Positive
"şimdiye kadar navigator, xerox vb kağıtların daha iyi olduğunu düşünürdüm. 1 hafta önce bu kağıttan aldım ağırlığı diğer markalardan kesinlikle daha fazla. yüzeyi ise standart a4 80 gr kağıtlardan daha pürüzsüz. kullanın zaten bundan sonra başka marka kağıt kullanmayacaksınız.",Positive
" Bence olağanüstü bir film. Kızına boks öğrettiği sahnede acaip güldüm. Of ya herkesin izlemesi gereken arşivlik bir film bence. Aile içindeki dayanışmaya aşık oldum. Russell Crowe’de rolüne cuk oturmuş. Ne diyebilirimki dörtdörtlük, izleyicinin duygularını acayip etkileyen bir film bence...10/10 ",Positive
güzel bir telefon almanızı tavsiye ederim. hergüzelin bir eksiği olur bununda tek eksiği bence şarjının az gitmesi onun dışında herşeyi çok güzel yapılmış ve tasarlanmış.,Positive
"fiyat, kalite, kargo hizmeti çok iyi. ",Positive
sandisk ve hepsiburada kalitesinin birleşimi. ,Positive
bende bu urunu hepsuburada .com dan tedarık ettım ve gercekten guzel,Positive
bunun haricinde tavsiye ederim.,Positive
Anneme eşime kayınvalideme aldık hepsi memnun,Positive
"m90 a gelirsek; malzeme kalitesi çok güzel, çok uzun süreler deformasyon yaşamayacağı belli. çok hafif, sensörü hassas, sade ve şık görüntüsü var. ",Positive
çok güzel bir makine arçelik kalitesinde aynı ürün sadece ismi değişik kesinlikle teretdüt etmeyin 4 programlı ekonomi programı da var fiyatı da çok cazip  herkese tavsiye ederim.,Positive
hızlı  ve  nefis    bir   cihaz    eşim çok  mutlu  oldu ...  daha önce  çayın altı kısık  çay  kaynadı   su  bitti  gibi  dertler  vardı  şimdi   böyle   bir  sorun yok ...   yaşasın    arzum çay  sefası ...,Positive
"fonksiyonlarıda kullanışlı, internetten beğendim de aldım ve memnunum...",Positive
ürün beklediğimden çok daha iyi çıktı. yanındaki yazan ekipmanların hepsi yanında geldi siparişten 4 5 gün sonra elimizde oldu teşekkürler.,Positive
nescafeniz tercihinize göre en fazla 1 dk içinde bardağınızda hazır. kaşıkla karıştırarak yaptığınız kahvelerden çok daha güzel oluyor. ,Positive
sessiz şık.. uygun fiyat. hizli teslimat. 6. kata kadar.teşekkür,Positive
daha önce arkadaşlarımla oynadığımız klasik kırahathane kağıtları 10-15. karıştırmada muhakkkakki kıyısından köşesinden yırtılıyordu.özellikle poker oynuyorsanız yırtık kağıtla çok zor oluyor:) 2 deste plastik kart bu fiyata oldukça başarılı bi ürün...,Positive
kutusu ve kendisi çok iyi,Positive
sipariş vermeden önce yorumları okudum.hep olumlu yorumlar var.piyasa araştırması yaptığımda 180tl ile 230tl arasında fiyatlar mevcut.yakın çevrem petlasın lastiklerinin kullanımının çok güzel olduğunu ifade ettikten sonra deneme amaçlı 2 adet sipariş verdim.bir sonraki gün kargo elime ulaştı.,Positive
ürün üç günde elime geçti.ambiansı güzel.lambasının açkapa düğmesinde bir temassızlık var ama sorun değil.üretici firmaya ve  hb teşekkürler.,Positive
"bu televizyonu mutfakta kullanmak için aldım, oldukça memnun kaldım. fiyatına göre çok güzel. siparişten sonraki gün ulaştı kargo. uydu ayarları biraz karışık geldi sadece, onu da internette yardım alarak çözebilirsiniz. birçok mağazaya baktım en uygun fiyat burada...",Positive
türkiyenin bir ucuna sağlam gayet erken geldi.kullanışlı ürün hepsi buradaya ilgili firmaya teşekkürler.,Positive
Hiçbir yerde çalışmadan öğrendim,Positive
 Aslında nerden başlayacağımı bilmiyorum. Bir film için 3 gün üst üste sinemaya gidilir mi? bilmem ama ben gittim. Ben hiç bir zaman hiç bir şeye en yüksek notu vermem. çünkü daha iyisi yapılabilir. TİTANİC e 9 puan verdim bu puanı çok az film e vermişimdir. kısacası TİTANİC bu güne kadar izlediğim en güzel film. Belki daha güzeli de yapılır ama TİTANİC in yeri her zaman ayrı olacak. ,Positive
diğer bulaşık deterjanları ellerimi tahriş edip tırnaklarımın kırılmasına katman katman olmasına sebep oluyordu. frosch kullanmaya başladığımdan beri hem bulaşıklardan deterjanın arındığını farkediyorum hemde ellerim daha sağlıklı ve kuruma çatlama olmuyor. doğayı seviyorsanız kendinizi ve sağlığınızı düşünüyorsanız doğaya dost ürünler kullanın. ,Positive
 kesinlikle izlenmesi gereken ender filmlerden... kesinlikle izleyin... ,Positive
3 yıldır kullanıyoruz gerçekten çok iyi çay yapıyor her evde olması gereken bir ürün içten rezistanlı ve paslanma yapmıyor temizliği ve bakımı oldukça kolay tşk hb,Positive
cihazı 15 gündür kullanıyorum.orta seviyede bir cihaz. şarj için aldım.yoğun kullanıyorum.3 gün rahat gidiyor. 3g  de internet 24 saat açık.içinde boş uygulama yok.,Positive
harika bir ürün bu kadar güzel geleceğini hiç düşünmemiştim alıcak olanlar tereddüt etmeden alabilirler...,Positive
"harika bir saat. tavsiye ederim. kronometresi, alarmı ve ışığı çok güzel. okulda çok işime yarıyor.",Positive
telefonu eşime doğum günü hediyesi olarak aldım ve hediyesini aldığı günden beri elinden düşürmüyor hakikaten çok kullanışlı ve hızlı bir telefon eğer bu telefonu almak isteyip de ikilem de kalanlar var ise hiç düşünmeden mutlaka alsınlar derim. çünkü her türlü özelliğe sahip.,Positive
telefonu 3 aydır kullanıyorum en uzun süreli kullananlardan biriyim herhalde ben stok sıkıntısı yaşadığım için ürünü sabah kapılarda bekleyerek almıştım o zamanlar şu an her yerde bulunuyor. fiyata göre müthiş bir telefon uzun süreli kullanım içinde...,Positive
kullanışlı yapısı ve tasarım şıklığı harıka,Positive
eşim için aldım. eşim çok beğendi. açıklamasında yazdığı gibi 800watt ama 1600 watt gücünde.çok kullanışlı ve kaliteli. halıları tertemiz yapıyor. hızlı ve sözünde durduğu için teşekkürler hepsiburada ailesi. yıllardır buradan alışveriş yapıyorum hiç üzmediler. güvenli ve sözünün eri bir alış veriş sitesi. gerçekten işlerini profesyonel yapıyorlar arkadaşlar. iyi alışverişler herkese.,Positive
hızlı gönderim ve mükemmel bir ürün ,Positive
ürün elime geçti ve kullanıyorum. küçük olduğundan her yere sığıyor ve kullanımı çok rahat. saklama çantası da almama rağmen yine de çantamda yer kaplamıyor.hızı çok güzel ben de 2 adet var ve tavsiye ediyorum.,Positive
1) smart tv özelliğine sahip,Positive
"fiyatına göre alınabilir bir usb bellek yazma okuma hızı fiyatına göre yeterli görünüşü güzel mor,mavi karışımı bir ışıklandırma mevcut hoşuma gitti bence fiyatını hakkediyor.",Positive
"ürün kaliteli. teşekkürler,",Positive
ürün son derece harika muhtesem,Positive
 filmi az önce izledim ve sonunu getirene kadar çok skldm. son yarim saati iiyidi ama genel biraz sıkıcıydı. sean penn in oyunculuğuna kesinlikle lafım yok harikaydı. merak edenler izlesin.byes ,Positive
gayet iyi..,Positive
"eşime hediye olarak,ve tabiki yorumlara bakarak bu ürünü aldım,eşim parfümü çok beğendi,kalıcı hoş bir koku.  ve ( hızlı bir teslimat ) tşkr hepsiburda.",Positive
 Süper film. Arşivinizde bulunsun. ,Positive
çok memnun kaldık sizde tercih edin ,Positive
lastik güzel. kalite. yol tutuş. sessizlik.yumuşaklık. tavsiye edilir.,Positive
ürün bence çok iyi alan herkes memnun kalır tavsiye ederim ,Positive
"gerçekten çok şirin bir ürün, çok şık ve kullanışlı. king elektrikli süpürge ile kampanyadan aldım ve evde küçük parçaları temizlemek için birebir. boyuna göre sesi bile iyi:) biz çok memnun kaldık, kampanyadan hiç düşünmeden alın derim. ayrıca  teslimatından da çok memnun kaldım tşkkürler",Positive
gayet iyi işinizi görür,Positive
ben ürün alırken piyasayı iyi arştırır en son hepsi buradadan alırım ürünü bu fiyata hemde kargo bedavaya kaçmaz dedim duracell anlatmama gerek yok bence,Positive
karda yokuşta kullandım biraz sendelesekte lastikler işini yaptı beni yolda bırakmadı.,Positive
çok kullanışlı ve pratik temizlemesi çok kolay ☺,Positive
" size 'sinema tarihinin en cani katili kimdir ' diye bir soru sorulduğunda eminim ki aklınıza gelecek isimlerden biri doktor hannibal olur.yamyam bir katil her zaman için tehlikedir.peki hem zeki hem de yamyam bir katili düşünün.düşündürmesi bile insanı ürkütüyor.ve doktor hannibalı bu kadar ünlü yapan film de kuzuların sessizliğkuzuların sessizliği oldukça başarılı bir gerilim filmi.özellikle hanibal karakterindeki antony hopkins çok iyi bir performans göstermiş.doktor hannibalı antony hopkins dışında bir karakterle düşünemiyorum.ve gözüpek ajan starling rolünde judie foster için de geçerli.filmin devamı olan hannibalde julian moore oynamıştı.o yüzden devam filmine bir türlü ısınamamıştım.sonuç olarak,kuzuların sessizliğini bir çoğumuz izlemişizdir.izlemeye fırsat bulamayan azınlık izleyicilerimiz için şunu söyleyelim:mutlaka izleyiniyi seyirler ",Positive
en uygun fiyata burada buldum ve aldım. kargo gayet hızlı ve iyiydi. seramik kaplı olması temizlik ve hijyen için diğerlerinden en ayırt edici özelliği. dijital olmaması kullanımını daha kolay hale getiriyor. teşekkürler hepsiburada,Positive
