text,label
yesinler onun efendiligini firildak hakan mi efendi,informal
"Kitaplarla aran yok, edebiyata hiç ilgin yok falan filan... Aynen öyle he he aynen öyle...",informal
YÖNLENDİRME 2006 FIFA Dünya Kupası elemeleri - UEFA 4. Grup,formal
Eminönü belediye başkanlığı seçimi sonuçları şu şekildedir :,formal
Hiphpopcilarda böyle bi Yarrak var soggarlar ha,informal
"Sinan Akçıl tarafından yazılmış, bestelenmiştir ve düzenlenmiştir.",formal
Lityum bazlı yağ. - Bir dakika.,neutral
bunların parti politikaları terbiyesizlik üzerine bayan milletvekilinin ahlak dışı konuşmaları hiç yakışmayan hareketler okadar vizyonsuzlar ki böyle ahlak dışı şeylerle gündeme geliyorlar,informal
`` Pisliğinde Bogul Yasin Obuz Serefsiz adi herif Bu adam birbdaha Çıkmamak Üzere zincilensin,informal
yavuşak ve de tabii ki yandaş  kaldı,informal
Senaryolar verilere dayanır.,neutral
Bunu gerçekten yemeyecek misin?,neutral
Âhireti bıraktınız da dünya yaşayışına mı razı oldunuz?,neutral
ekkutbay onu çalamayan da ölsün yaniii,informal
İnsanın aklı almıyor gerçekten.,informal
Türk kardeştir aksini söyleyen Kalleştir,informal
Neden etrafı hiç toplamazsın ki?,neutral
- Neden kitabı okumayı bıraktı?,neutral
adımı nie karalıyon oc utandın mı bnden,informal
"Dizi ve filmlerdeki kadın şiddetine, tacizlerine RTÜK'ün bir el atması lazım",informal
Boşuna çağrı yapmayın bazı kanı bozuklar yine ortalığı bulandırmak için ellerinden geleni yapacaktır.,informal
"' '' Heinkenborstel '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Rendsburg-Eckernförde iline bağlı bölge.",formal
Washington DC Film Eleştirmenleri Birliği,formal
"Kehanete göre Lord Voldemort, çocuğu dengi olarak işaretleyecek fakat çocuk, onun bilmediği bir güce sahip olacaktır.",formal
Kariyerinin en büyük yenilgisini The Undertaker'dan almıştır.,formal
Kimse benimle konuşamıyordu.,neutral
bu sene baya boş geçti çok ders çalışamadım,informal
Yani aslında yazdığın tamamen doğru.,neutral
- Yalnızca telefon açıp şifreyi kullanarak en iyi Geoff Johns taklidimizi yapmak.,neutral
Allah belanı versin pislik adi şerefsiz. Allah senin belanı versin. Yanarak yok ol acı çekerek geber pis herif.,informal
huzurumuz çokça olsun,informal
"İşte bu (azab) onlara, kendileri farkında olmadan, ansızın geliverecektir.",neutral
Sen de soytarı olursun anca,informal
Korkunç! Savunması yine aynı beni tehdit etti. Beni karalamak için yapıldı. Ya bi siktir git ya,informal
ben bu bölümü sevmiyorum moruq bıraktım ben okulu yapamam ben,informal
"Bayanlar ve baylar, zamanınızdan bir dakika, lütfen.",neutral
"Amerika Birleşik Devletleri, Kanada, Almanya, İtalya, Japonya, Pakistan ve Türkiye tarafından kullanılmıştır.",formal
Gazi Üniversitesi Rektörlük Binası inşaatı,formal
Orada ne yaptıklarını bilmiyorum ve bilmek de istemiyorum.,neutral
Kısa forvet pozisyonunda görev almaktadır.,formal
"Dirac denkleminde olduğu gibi, çekirdekleri, tranımlanan parçacıkları dış alanın nokta kaynakları gibi değerlendirir.",formal
Bize neler olduğunu anlat.,neutral
Atlético Madrid'te forma giyen Arda Turan sakatlığı dolayısıyla aday kadrodan çıkartıldı.,formal
"' '' Steinbergkirche '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Schleswig-Flensburg iline bağlı bölge.",formal
Şirketin şu an ki sahibi Liliane Bettencourt'dur.,formal
"Affedersiniz sinyorina, bu satılık değil.",neutral
"Âhiret hayatı da, dünya hayatı da Allahın elindedir. Kime ve neyi vereceğini, Kendisi takdir eder.",neutral
Yüzümden vurulduğum zaman hariç.,neutral
İngiltere'nin dışında kendine yandaşlar bulur.,formal
Orospu çocuğu senin beni üzmeye ne hakkın var.,informal
- En büyük sorun oy belgeleri.,neutral
keşke ergen olsaydım ve koluma faça atsaydım öyle bir arzu bu gülmüyorum hiç böyle şakalara komik değil koala şırfıntı bozuntusu,informal
Alt yapıda antrenör Hürser Tekinoktay tarafından yetiştirildi.,formal
Birçoğu üzerine azap hak olmuştur.,neutral
acımak yok kafasına sıkacaksın,informal
Senin mesleğin bu ülkede mütedeyyin insanlara iftira atmak başka işin yok.,informal
yönlendirme I. Svyatoslav ( Kiev Büyük Knezi ),formal
"- ...olabileceğini hiç bilmezdim. - Biliyorum, değil mi?",neutral
Tahminde bulunmam için çok erken.,neutral
`` Vasiyetnamenin tamamını açıklarsak hem Türkiye hem dünyada yer yerinden oynar İşte bugünkü kararın özü budur,informal
2001-2003 yılları arasında Malta'yı çalıştırmıştır.,formal
"Yerinde olsam, koltuğuma dikkat ederdim.",neutral
"Tatlım, sakız ister misin?",neutral
"Bunlar, sana gerçek olarak okuduğumuz ALLAHın ayetleridir ve elbette sen elçilerden birisin.",neutral
YÖNLENDİRME Magical Mystery Tour ( albüm ),formal
"Ey vekiller, isteyince gece vakti toplanıp bir saatte kanun değiştiriyorsunuz. Hayvanlara tecavüz ediyorlar, öldürüyorlar, işkence ediyorlar. Bu caniler aramızda dolaşmamalı!",informal
Galiba sorun mesleklerden ziyade insanlar da zira aynı sorun diyetisyenler arasında da var.,informal
İki portakal suyu ve iki mantarlı sandviç değil mi?,neutral
bu ve bunun gibileri birleştirseniz bir tane adam çıkmaz zaten,informal
Woodrow Wilson ( Amerika Birleşik Devletleri ),formal
"Zamanla mağaraların sayısı artar, Tang Hanedanı dönemine gelindiğinde bölgede binin üzerinde mağara bulunduğu kaydedilmiştir.",formal
Rusya'nın en büyük çocuk korosundan ( Neposedi ) mezun olmuştur.,formal
"Kıskanç, vasıfsız, kendini bi bok sanan semihi bi fotoğrafla size anlatıyorum",informal
bu nasıl bir amcık amk,informal
=== Bir Varmış Bir Yokmuş... İnsan Vücudu ===,formal
Bu görevden ayrıldıktan sonra Cumhurbaşkanı Abdullah Gül'ün danışmanı olmuştur.,formal
Pro League'in KV Oostende takımda forma giyen oyuncu forvet bölgesinde görev yapmaktadır.,formal
"Ölümünden kısa bir zaman önce, önceleri çok saygı duyduğu Norveç 'li şair Knut Hamsun 'la hesaplaşmak için sert bir yazı yazmayı planlıyordu.",formal
sana noluyo orospu evladı kürt terörist bizim ülkemiz sizinmi amk cocukları,informal
Beni izlemeye devam et. Çünkü Sydney Ellen Wade seninle aynı kulvarda değil.,neutral
"' '' λ0 '' ' yayınlanan ışığın dalga boyu, ' '' λg '' ' ise gözlemcinin gördüğü dalga boyudur ( Doppler etkisi ).",formal
Neden Ned Flandersın resmini koydun ki?,neutral
Bu zaman zarfında Hindistan ve İran arasında düşük seviyede kültürel alışverişler de yaşandı.,formal
top alis götveren ibne seni ibne,informal
Antarktika bölgesinin hemen kuzeyinde bulunur.,formal
Yönetmen sana söylediğinde sadece sandalyeden düşeceksin.,neutral
Aşkabat'a 600 km uzaklıktaki şehrin nüfusu 120.000'dir.,formal
işçi bayramın kutlu olsun kız şırfıntı sonuçta az işler çevirmedin,informal
bıktım hassas kalpliliğimden,informal
açık hava kısırganma tatlı su kayası kurallaştırma,informal
Bu akşam benimle gelecek olan şanslı kız hanginizsiniz?,neutral
O zaman iki semptomumuz var:,neutral
"Kankalarınızla bovlinge gittiğinizde, orada olacağım.",neutral
Bayılıyorum şu yabancı sefalet köpek görsellerine,informal
Ama Dr. Masters ve Bayan Johnson çiftler üzerinde çalışıyor bir erkek ve bir kadın üzerinde.,neutral
Ya şüpheli gerçek yüzünü gösteriyorsa?,neutral
Aynı kişi mi bunlar ?,informal
"Başbakan Turgut Özal yaptığı açıklamada, `` Olaylarda yüzde 99 azalma var.",formal
"Neyse, Sonsuz Ölüm Katili için bir teklifim vardı.",neutral
"Bob Gale, `` hiçbir şehrin, 1950'leri yeniden yaratmak için yeniden tasarlanmaya izin vermeyeceğinden dolayı çekimlerin başka bir yerde yapılmasının imkânsız olduğunu açıkladı.",formal
*20px Bad Lippspringe ( Nordrhein-Westfalen ),formal
Hallediyoruz. İdare edeceğiz.,neutral
ben sinirli değilim çevremdekiler beyinsiz,informal
YÖNLENDİR Bakü-Tiflis-Kars demiryolu hattı,formal
2012-2013 sezonu öncesi Adana Demirspor'a transfer oldu.,formal
"Arkadaslar, siz gerizekalı mısınız?",informal
yaptığım yanlışları yaptığınız yanlışlara sayarsınız kahpe düzenin orospu evlatları,informal
Keyfimi yerine ne getirir biliyor musun?,neutral
O zaman söylediğim gibi yap.,neutral
bu ülkede insanlar ikiye ayrılır survivor izleyenler ve izlemeyenler izlemeyenler olaraktan bir şey kaybettiğimi düşünmüyorum,informal
Gündeme geri dönelim.. Exatlon tarafınızı görelim bakalım,informal
Dawna yaklaşan herkesi de öldürürüm.,neutral
2. Lig ekiplerinden Giresunspor'da oynamaktadır.,formal
Tutukevine haber geçiyorum.,neutral
Küçücük masum temiz bi çocuğa hangi akılla yaptırılır bu! Bu gibi ailelerin elinden çocukları alınmalı!,informal
sikis sokus sahnelerinden olusmayan dizileri izleyen maldir aq bunun icin netflixe para vermiyor muyuz zaten,informal
*Bu bölüm Türkiye'de saat 16.35'te yayınlandı.,formal
"Yaratık onlar, yarı insan yarı sürüngen.",neutral
Nakliye işiyle alay etmemek lazım.,neutral
"Şüphesiz O, sinelerin özünde saklı olanı bilendir.",neutral
"Doğru, böylelikle CTU izimi sürebilir.",neutral
Siktir ibne götlek seni Partili değilim de sizin gibi arkadan yemislerin vereceği oya sokam,informal
Bütün hayatım boyunca San Franciscoda yaşadım.,neutral
Lübnan'da seçim işlemleri Beyrut büyükelçiliğinde yapılmıştır.,formal
sınav sürem eksik başladım soruları görmediğim halde,informal
Lütfen onu bulmama yardım et.,neutral
Cok fazla Bekçi haberi cikmaya basladi..yarin öbür gün tenhada kafasina sıkılmış bekçiler bulmaya başlarsak şaşırmayın.. önüne gelene efelik yapıyorlar,informal
Mert'i benim hesabımda 87 kişi takip ediyor. Size diyecek en ufak lafım bile yok. Yazıklar olsun vallahi,informal
"Uluslararası uçuşlar, yürüyen merdivenlerden hemen sonra solda.",neutral
"Halep, Lazkiye, Humus diğer büyük şehirleridir.",formal
tam yalamalik amcik kılsız daracık,informal
YÖNLENDİRME 1985-86 Türkiye 1. Futbol Ligi,formal
"— Pekâlâ millet, gruplara ayrılıp ipucu aramalıyız. — Nasıl ayrılacağız?",neutral
2004-2005 sezonunda Gaziantepspor yardımcı antrenör olarak görev yapmıştır.,formal
arka masadaki eleman siktir git burnunu sil fırk fırk çekip benim sinirimi bozma o burnuna sokarım şu elimdeki fincanı,informal
"Güney Danimarka Üniversitesi - Lisans, Yüksek Lisans, Doktora",formal
Mutlu akşamlar Good Evening,informal
YÖNLENDİRME Altınkaya Barajı ve Hidroelektrik Santrali,formal
"Kümedeki madde, Güneş'in kütlesinin 500 trilyon katıdır.",formal
Ankara Üniversitesi Hukuk Fakültesi mezunudur.,formal
Bir sivil taciz tecavüz yapınca ülke tek ses bir üniformalı yapınca herkes sus pus cidden ahlaksızsınız,informal
murat çok tatlısın ahahahahaha,informal
"Aile soylarından ötürü İtalya, Galler, İrlanda ve İngiltere kökenlerine sahiptir.",formal
Verona kulübüne kiralandı ve 2 sene burada oynadı.,formal
Emeklilik haklarınızı tehlikeye atıyorsunuz!,neutral
Hurda Ferrari nerde sizin yapacağınız arabaya sokayım,informal
köprüsüz de yaşanır ama filamingosuz izmir izmir olmazizmirkuşlaramezarolmasın,informal
Katillere canilere lanet okumak ne işe yaradı bugüne kadar Hiç bir işe yaramadı yaramıyor Katillere hakettiği cezaları vermeliyiz,informal
şerefsiz orospu çocuğu,informal
"Kızı kurtarmak istiyor musunuz, istemiyor musunuz?",neutral
Seysulan Azerbaycan ve Ermenistan birliklerinin temas hattında yerleştiği için burada nüfus yaşamıyor.,formal
Günümüzde Kanada'nın Toronto şehrinde yaşamaktadır.,formal
Tek başına çocuk büyütmek zordur biliyorsun.,neutral
O zaman para vermeyeceksin kardeşim. He demek para verdin izlemek istiyosun o zaman şikayet etmeyeceksin. Eşcinsellik insanların tercihi buna kimse karışamaz saygı duymak zorundasın. Cinsellik içeren film ya da dizilerde zaten +18 uyarıları bulunuyor.,informal
"Keşke, hırpalandıkça güzel kokular saçan bir fesleğen olsaydım.",informal
Temizlik İşleri Müdürlüğümüz bünyesinde hizmet veren çöp kamyonlarını belediyemiz imkânlarıyla boyayarak güzel bir görünüm kazandırdık.,informal
"[[Pieterburen, Hollanda yakınlarında bir yürüyüş alanı]]",formal
Qatar Stars League ekiplerinden Al-Arabi SC'de oynuyor.,formal
Bir zamanlar keşiş olarak bir Selanik'te bir manastıra çekilmiştir.,formal
Bu geceye tamamen hazır olmalısın.,neutral
Neredeyse asansör boşluğundan düşüyordu.,neutral
Görünüşe göre iyi durumda.,neutral
==== ( 3 ) Denver Nuggets - ( 6 ) Los Angeles Clippers,formal
( Luke Skywalker günü olarak da bilinir. ),formal
Rudyard Kipling ''Danegeld '' adlı şiirinde hiçbir durumda devletçe fidye verilmemesini öğütler.,formal
Golleriyle Bucaspor'a büyük katkı sağladı.,formal
** Kara kanatlı lori - ''Eos cyanogenia '',formal
"Kupada Konyaspor, Manisaspor ve Fenerbahçe'yi eleyen takım, Göztepe'ye iki maç sonucunda elenmiştir.",formal
"Bölge, Honshū Adası'nın kuzeydoğusunda yer almaktadır.",formal
"Final yaklaşırken malum kitlenin, malum şahısların çirkin algı oyunlarını bu şekilde izliyoruz",informal
biri şunların ağzına kürekle vursun yemekteyiz,informal
Türk Silahlı Kuvvetleri'nde normal şartlar altında görev süresi 4 yıldır.,formal
Allah razı olsun Fatih S Mehmet Han Hz şefaati üzerinize olsun,informal
"Hiç boşuna yerleşmeyin, çocuklar.",neutral
"- Peki, fikrini değiştiren ne oldu?",neutral
bu adam tam bir mal yaa,informal
Hasarın kaynağı ile ilgili Amerika Birleşik Devletleri resmî kaynakları bir uçağın çarptığını belirtmektedir]],formal
Ayrıca 1952 Mısır Devrimi'ne giden yolda genç subaylar için son işaret olmuştur.,formal
bizim tartı 2 kg fazla tartıyormuş tamam daha fazla zayıflamayacağım tamam,informal
Sesini dinlemeye gelmiyorlar! Tamam mı?,neutral
"Bunu başardığında, soya fasulyesi sana farklı görünür.",neutral
Bu herkesin başına gelebilir.,neutral
Bingöl /solhan memleketimin en güzel parçasından biri de yüzen adalar. Burdan selamlar olsun,informal
yönlendirme Kaliforniya Teknoloji Enstitüsü,formal
Görevi Keşan ve çevresinin güvenliğini sağlamaktır.,formal
Müzeyyen Senar ile özdeşleşmiş bir eserdir.,formal
Bak bu içiliyor Birde bunu içmeyi dene artık,informal
şişko insanların duyguları incedir lütfen onları incitmeyin,informal
İstanbul Devlet Senfoni Orkestrası'na katıldı.,formal
Savunma Sanayii Başkanı Demir Türkiye nin F programından çıkarılmasının programa milyon dolar maliyetin yanında uçak,informal
Güzel olan ne varsa yakıp yıkarlar zaten,informal
Uçağın tüm iletişim sistemleri devre dışı bırakıldı pilotların bile bundan haberi yoktu.,neutral
aklımda olan o çocuğun hayatının içine koyam,informal
`` Red Blooded Woman '' / `` Where the Wild Roses Grow '',formal
Sonraki sezon ise Carlisle United FC'de oynadı.,formal
Bu insanlardan birini tanıyor musunuz?,neutral
Sosyal güvenlik numarası uymuyor.,neutral
Süper Lig'de o sezon 30 maça çıkan oyuncu 2 tane de gol attı ve 4 asist yaptı.,formal
Arnavutköy belediye başkanlığı seçimi sonuçları şu şekildedir :,formal
Filipinler ( 1990'lı yıllarda kapatıldı ),formal
Güzel bir evliliğin zaferi hemen en başta gelmez.,neutral
`` California Gurls '' ( featuring Snoop Dogg ),formal
Bir ip bulacağım. Çabuk ol. Hemen dönerim.,neutral
M-151 serisine ait birçok araç 15 farklı NATO ülkesine satılmıştır.,formal
Kendileri söyleyemiyor Atadıklarına Satılık Kiralık Kalemlerine Trollerine söyletip nabız tutuyorlar FETÖ ye AF Gündem,informal
"günü gelince, o acımadan copla vuranla bu adam karşı karşıya gelmeli . bence anca adalet öyle yerini bulur. tam teçhizat nasılsa karşılık veremeyeceğini bilerek öyle vuruyoken, bi de eşit şartlarda aynı yerde bulunmalılar",informal
"Süper Adam, Yarasa Adam, Örümcek Adam ve Yeşil Dev'in Hepsinin Toplamından Daha Güçlü '' '' koyar.",formal
lise sınavı sonuçları açıklandı,informal
Antika silahları ilk kez o zaman gördüm.,neutral
"Henrik Ibsen'i okumuştu, onun etkisi altında bulunuyordu.",formal
YÖNLENDİRME Türkiye Cumhuriyeti Dışişleri Bakanlığı,formal
Ankara Büyükşehir Belediye Başkanı Mansur Yavaş ile Telefonda Konuşan Teyzenin Muhteşem Anları,informal
Daha ön kapıya varmadan beynimizi dağıtırlar.,neutral
YÖNLENDİRME 1959 Eurovision Şarkı Yarışması,formal
Hay sizin survivorunuza sokim,informal
Bu kişi de Somali'de Warrabee adında bir militan lideridir.,formal
"Üstad Yoda, bu bölümde bizden başka yaşam sinyali alıyor musunuz?",neutral
kışın mezarlıkta ayrı bir sıkıntı resmen çamur oldu kabir allah herkese hayırlı ölüm nasip etsin,informal
Ankara Üniversitesi Hukuk Fakültesi'nden mezun olmuştur.,formal
Facebook sayfası silmeme benzemiyor.,neutral
Hop! arkadaşlar ben dün baya bir rahatsızlandım. Detaylarını verirsem yüzünüz ekşir. Öyle yayın açabilecek durumda vs. değilim. Affınıza sığınarak bugun ki yayını offstream idare edip gece youtube'a atmaya çalışacağım. Daha fazla twitter'da durmayıp gidiyorum. Gömdüm.,informal
En çok kokusu özlenirmiş Seni sevdiğimi bir kalbim biliyor o da dilsiz,informal
Biz gidinceye kadar da kımıldama.,neutral
Lisans eğitimini ise Michigan ' daki Wayne State Üniversitesi ' nde almıştır.,formal
"Aslında, dâhiyane bir fikir.",neutral
"Valla, biraz acele edin, zamanımız kısalıyor.",neutral
"Detroit, Miami gibi güçlü takımlar transfer etmek istese de San Antonio Spurs`ü tercih etti.",formal
Birisi Disney Dünyasına gidiyor.,neutral
Bu dönemde hızla terfi ederek Semyon Timoşenko’nun komutasındaki 3.,formal
cerrahpaşaduruşu halkın hizmetindeki hastaneyi denize bakan lüks evlere dönüştürmemektir,informal
Özellikle Batı Avrupa ve ABD'de de kullanılır hale geldi.,formal
"İlin çevresi Cantal, Haute-Loire, Ardèche, Gard ve Aveyron illeriyle çevrilidir.",formal
' '' Allier '' ' Güney-Orta Fransa'da bir ''département ''.,formal
"' '' Łukasz Piszczek '' ' – Hertha BSC, ' '' Borussia Dortmund '' ' – 2007–10, 2010–12",formal
Harvey Milk bu yasa teklifine karşı yapılan çekişmelerde çok etkili idi ve Ronald Reagan'ın inisiyatife karşı olması inisiyatifin mağlup edilmesine yardım etti.,formal
- Yiyecek bir şeyler getirdim.,neutral
"Katein, kusursuz kromozom uyumuna sahip, genetik kurtarıcısı olacaktı.",neutral
cerrahpasadurusu hastasıyla esnafıyla öğretim görevlisiyle öğrencisiyle personeliyle kırmadan yıkmadan parçalamadan büyüyor,informal
Adamımız oldukça verimli günlükler tutuyormuş.,neutral
Akonadi kontrol süreci önceki açılışında hiç hata bildirmedi.,neutral
Öte yandan ben Freemana ebediyen minnettar kalacağım.,neutral
Gelişmeler saygı çerçevesi altında sizlerle paylaşılacak,informal
Başka kimseye de vermiyorum.,neutral
Faydasız güzel davranışlar sana göre değil gibi.,neutral
senin gibi paçavranın allah bin türlü belasını versin adi şerefiz gazete,informal
YÖNLENDİR İzmir Yüksek Teknoloji Enstitüsü,formal
"Barrynin telefonu hâlâ kapalı, mesaj servisine yönlendiriyor.",neutral
Süper Lig ekiplerinden Konyaspor'da forma giymektedir.,formal
"Kırım Hanlığı gelecekte, Kazak Atamanlığı'na ihanet etmekle zorlanabilir.",formal
Ben hiçbir şey unutmuyorum.,neutral
"Önümüze geçip, tekerleklerimizi delmeye çalışacak.",neutral
bu akşam da yağmur damlalı pencereden bakarken radyodaki sanat müziğiyle kahroluyoruz tabi iyi akşamlar,informal
"Akdeniz ülkelerinde, Afrika'da, Avustralya'da, Yeni Zelanda'da ve Amerika'da çok yaygın olan bir sebzedir.",formal
Geceleri ne yaptığın seni ilgilendirir.,neutral
YÖNLENDİRME 2010 Kış Olimpiyatları'nda kayakla atlama - Normal tepe bireysel,formal
Ayrıca Litvanya Millî Basketbol Takımı'nında düzenli olarak formasını giymektedir.,formal
- Benim yerime gitmek ister misin? - Hayır!,neutral
çenenin bağını s2m paçoz kalk git şurdan,informal
"Araba, ormanlık bir arazide durduğunda Ne yapıyorsunuz? dedim.",neutral
"Tarzan, benim yüzümden ölme.",neutral
Her şeyi sizin için yaptım.,neutral
Bir insanı kızdıran aynı olay bir başka insanı kedere sürükleyebilir.,neutral
Biraz önce telefonum çaldı çarşıdaydım ooooooo merhaba sürtük diyo noldu lan dedim milasa geliniyo ama haber verilmiyo dedi nerde gördün dedim snap konumundan dedi whattt ¿,informal
Günleri karıştırıp sınav başvurusu kaçırdığımı farketmem rezaleti yaşanalı bir kaç saniye oldu,informal
İki yaşında iken ailesi ile birlikte İstanbul’a döndü.,formal
John F. Kennedy döneminde asker sayısı 16 bini aşmış ancak yine mücadeleye girmemişlerdir.,formal
Yine bundan dolayı onları affettik ve Musaya apaçık olan ispatlayıcı bir delil verdik.,neutral
Sadece Gri balıkçıldan ufakça daha küçüktürler.,formal
Benim ekibim katilin günlüğünden ipucu bulmaya çalışıyordu.,neutral
ırk halkların afyonudur ırk diye bir şey yok ne türkü kürdü ya farklı coğrafyalarda yaşıyan insanlar Biz insanları ayıranları sevmiyor,informal
çok sıcak ve bu makyaj 10 dakika sonra akacak,informal
Herkes siz değil bazılarının gözüne sokmak gerekiyor saygılar,informal
En az 15 kilo gelir. Tekrar tart şunu.,neutral
Türkiye F listesinden çıkarılmış Ne yaparsanız yapın hiç bir tarihi hakkımızdan vazgeçmeyeceğiz,informal
Bana da Çubuk Dondurma derlerdi.,neutral
Muhakkak ki her Dil güzeldir Ama senin bende ki yerin Ayrıdır,informal
Boşanmamız gerektiğini söyledi çünkü evin borçlarını ödeyemiyoruz.,neutral
Ülke egemenliği yüzyıl önce aldığın şehirdeki bir binayı müze veya cami yapmak değildir,informal
Daha sonra Federico Fellini ile en yakın ilişki kuran stüdyo olmuştur.,formal
ARKADASLAR BEN TOPLUMA MAL OLMUS SİYASETCİ DÜSÜNCE ADAMI VEYA KANAAT ÖNDERİ OLMADIGIM İÇİN BURADA SAVUNDUĞUM HER SEY SADECE BENİ İLGİLENDİRİR YANİ DEMEM O Kİ BANA KARSIT YORUM YAPMADAN ÖNCE Bİ DURUN VE DİYİN Kİ BU BENİ NE KADAR İLGİLENDİRİR,informal
"Goethe, bu romanı yazdığında 25 yaşındaydı.",formal
Öylece oturup bekleyemezdi dedin.,neutral
Üst olarak kullandığı Adrianople'de emekli olmuştur.,formal
işte müslümanlık sayenizde bu sekle dönüştü bizden olan yer allah bildiği gibi yapsin,informal
Temkinli davranıp kimse değdirmeden ben yapayım diye kendi kendime de nazar değdirmiş olabilirim,informal
(Deutsche Welle - 27/ 09/ 08; AFP - 26/ 09/ 08),neutral
2010-2011 sezonunun başında Denizlispor'a geri döndü.,formal
Ceketinin altında bir şişkinlik gördüm.,neutral
"Onu doğuya doğru takip et yüksek bir tepe göreceksin, işte orası Päiväkivi.",neutral
YÖNLENDİRME Sweet Dreams ( Beyoncé şarkısı ),formal
"Adreslenebilir hafızası 64 KB olup, 8008'den 10 kat daha performanslıdır.",formal
az kaldı Nevşehir semalarından yükselecek mermilere çok az kaldı,informal
harflı yaratıklar rabbımız müslümanları şerrinden koru cünkü papazlarla alakalı dırlar,informal
Hatalarını düzeltmede türk telekom gibisin,informal
Taylor Swift ( Kendrick Lamar ile ) — `` Bad Blood '',formal
Bu bölümde öğretim üyesi olan Sabahattin Ali ile tanıştı.,formal
sen ve karın dünyanın en şerefsiz kişiliksiz şahsiyetsiz aşağılık insansın,informal
Annemin çiftliğinin sahipleriyle konuşup size yardım edebilirler mi diye sorayım.,neutral
Bunu ya kolay yoldan yaparız ya da zor yoldan yaparız. - Merkeze gideriz.,neutral
Orta Afrika Futbol Federasyonları Birliği,formal
Prosinecki ellerine sağlık oyuncuların emeklerini çala çala düşürdün bizi,informal
Acemisi olduğum yeteneklerimin onu sonsuza kadar dışarıda tutabileceğinden şüpheliyim.,neutral
annem ben senin için oy veririm git ders çalış sen diyo çıldırcam,informal
Beni ben yapan her şeyimle,neutral
- Kesin bir şeyler yapacağız.,neutral
Türkiye Millî Futbol Takımı - Fatih Terim,formal
Kimden yana olduğunu unutma.,neutral
İnsanlar çok kötü Sarıl bana,informal
Girmek için bir siville çalışacaksın.,neutral
Yarı finalde geçen sene olduğu gibi Venus Williams'la karşılaştı.,formal
"Pekâla, en azından birilerini ara.",neutral
YÖNLENDİRME One Wild Night : Live 1985-2001,formal
"Oldu, hazır olduğunda beni ara.",neutral
FBI yarın teknik ekiple beraber burada olur.,neutral
pislik bunlar ya kendi kafalarına göre karar veriyorlar,informal
"' '' Weede '' ', Almanya'nın kuzeyinde Schleswig-Holstein eyâletinde, Segeberg iline bağlı bölge.",formal
çomar orospu evlatları ne zaman tükenecek bu ülkede,informal
"Lisansta sistematik derslerine ilgi duymazdım. Bu nedenle ilk 2 sene ağır sistematik eğitimi aldığımız dönemde çok da başarılı gözükmüyordum. Moleküler derslerle 3.sınıfta tanıştıktan sonra tüm bakış açım, ilgim ve notlarım oldukça yükselmişti.",informal
- Sakladığını kim söyledi?,neutral
çok açık ve net bir şey diycem eğer hayatımda bu kadar saçma sikik bir düşünceye ait insan varsa siktir olup gitsin,informal
"Hkümet, Atina Uluslararası Havaalanının da yüzde 25 hissesini satmayı düşünüyor.",neutral
Vicdan varsa mağdur olan herkes için devreye girmeli Suriyeli şuralı buralı Ezik profillerin gruplasınca yüreklenmesi işte,informal
"İç Anadolu, Doğu Anadolu, Güneydoğu Anadolu ve Karadeniz bölgelerinden kaydedilmiştir.",formal
"İşte o gün kişi kardeşinden, annesinden ve babasından, eşinden ve evlatlarından bile kaçar.",neutral
"İşte zulümleri yüzünden bomboş kalmış evleri; şüphe yok ki bunda, bilen topluluğa bir delil var.",neutral
Kazadan sonra bana yemek hazırlamayı bırakmıştı.,neutral
sene geçti ancak ne bizim acımız dindi ne de onların nefreti bitti Avrupa nın göbeğinde bin Boşnak yalnızca Müslüman oldukları için katledildi Sırplar bize Türk derdi Müslüman olduğumuz için Bosna da kim Müslümansa Türk tü Aliya İzzetbegoviç,informal
Ayrıca 2009 UEFA Kupası Finali'de Fenerbahçe Şükrü Saracoğlu Stadyumu'nda oynanmıştır.,formal
Özrü kabahatinden büyük ama sarhoşken kız çocuğunu ayırt etmiş namussuz,informal
mention mı çalıyor vay ak,informal
"Asim Ferhatović Hase Stadyumu, Saraybosna, Bosna-Hersek",formal
siktir yarrağım seni,informal
Gencecik bir canın yitmesine değilde evli adama takılmış Kız hatasını anlamış reddetmiş reddettiği için öldürüldü İnsanın hata yapması öldürülmesini haklı kılmaz Adam hem karısını hem çevresini hemde bu kızı kandırmış adam sütten çıkmış ak kaşık gibi paylaşımlar yapmayın lütfen,informal
şu tipini siktiğime hangi yokluktaki abaza  hergün çiçek gönderiyor anlamış değilim,informal
"Devon, her an yanında olacağız.",neutral
Yûsuf dedi: Bugün azarlanmayacaksınız.,neutral
Rusya Sovyet Federatif Sosyalist Cumhuriyeti ( 1917–1993 ),formal
zorunamı gitti angut,informal
Gelsenip baksanız iyi olur.,neutral
Kentin adı Roma kaynaklarında Corineum olarak geçmektedir.,formal
sana ne lan liboş,informal
- Amerika Birleşik Devletleri Başkanı George H. W. Bush,formal
Diğer tanığı kontrol edeceğiz.,neutral
al yarrak kafası iyice dinle 2:01 de ne diyor bak bakalım,informal
